"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-24","2000","05","24","","4.8","","3.1","","4.0","","14.0","","0.0","","7.7","","0.0","","7.7","","0","","8","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-25","2000","05","25","","15.2","","4.1","","9.7","","8.3","","0.0","","18.7","","0.0","","18.7","","0","","13","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-26","2000","05","26","","17.1","","6.0","","11.6","","6.4","","0.0","","3.0","","0.0","","3.0","","0","","25","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-27","2000","05","27","","17.3","","4.9","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-28","2000","05","28","","9.1","","2.9","","6.0","","12.0","","0.0","","0.0","T","0.0","","0.0","T","0","","2","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-29","2000","05","29","","4.6","","-0.4","","2.1","","15.9","","0.0","","0.5","","0.4","","0.9","","0","","3","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-30","2000","05","30","","6.4","","-0.4","","3.0","","15.0","","0.0","","0.0","T","0.0","T","0.0","T","0","","34","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-05-31","2000","05","31","","18.8","","-0.3","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","23","E","59","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-01","2000","06","01","","16.7","","6.7","","11.7","","6.3","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-02","2000","06","02","","18.8","","5.9","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","0","","27","E","67","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-03","2000","06","03","","11.7","","4.7","","8.2","","9.8","","0.0","","16.7","","0.0","","16.7","","0","","29","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-04","2000","06","04","","15.3","","4.3","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","30","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-05","2000","06","05","","14.5","","4.2","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-06","2000","06","06","","12.1","","3.0","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-07","2000","06","07","","18.0","","2.2","","10.1","","7.9","","0.0","","16.4","","0.0","","16.4","","0","","22","E","63","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-08","2000","06","08","","15.3","","4.3","","9.8","","8.2","","0.0","","9.0","","0.0","","9.0","","0","","21","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-09","2000","06","09","","17.6","","3.6","","10.6","","7.4","","0.0","","5.8","","0.0","","5.8","","0","","25","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-10","2000","06","10","","14.9","","3.2","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","26","E","69","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-11","2000","06","11","","13.7","","3.2","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","28","E","65","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-12","2000","06","12","","6.8","","-0.4","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-13","2000","06","13","","14.0","","2.5","","8.3","","9.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-14","2000","06","14","","16.3","","4.0","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-15","2000","06","15","","19.6","","7.5","","13.6","","4.4","","0.0","","0.0","T","0.0","","0.0","T","0","","26","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-16","2000","06","16","","16.4","","10.2","","13.3","","4.7","","0.0","","11.2","","0.0","","11.2","","0","","25","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-17","2000","06","17","","25.4","","12.8","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-18","2000","06","18","","25.1","","5.9","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","27","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-19","2000","06","19","","14.9","","6.7","","10.8","","7.2","","0.0","","0.4","","0.0","","0.4","","0","","16","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-20","2000","06","20","","19.3","","5.8","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-21","2000","06","21","","10.7","","5.2","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-22","2000","06","22","","16.4","","6.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-23","2000","06","23","","22.1","","10.7","","16.4","","1.6","","0.0","","0.0","T","0.0","","0.0","T","0","","26","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-24","2000","06","24","","20.8","","6.9","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","27","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-25","2000","06","25","","23.2","","8.8","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-26","2000","06","26","","19.6","","12.7","","16.2","","1.8","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","59","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-27","2000","06","27","","16.5","","6.6","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","33","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-28","2000","06","28","","11.7","","5.9","","8.8","","9.2","","0.0","","2.1","","0.0","","2.1","","0","","17","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-29","2000","06","29","","20.7","","10.3","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-06-30","2000","06","30","","15.2","","8.7","","12.0","","6.0","","0.0","","14.4","","0.0","","14.4","","0","","12","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-01","2000","07","01","","20.8","","12.2","","16.5","","1.5","","0.0","","1.3","","0.0","","1.3","","0","","24","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-02","2000","07","02","","17.7","","8.2","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-03","2000","07","03","","20.7","","8.4","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-04","2000","07","04","","20.9","","11.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-05","2000","07","05","","24.7","","12.5","","18.6","","0.0","","0.6","","2.8","","0.0","","2.8","","0","","19","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-06","2000","07","06","","23.1","","10.5","","16.8","","1.2","","0.0","","4.1","","0.0","","4.1","","0","","22","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-07","2000","07","07","","19.5","","10.6","","15.1","","2.9","","0.0","","9.7","","0.0","","9.7","","0","","20","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-08","2000","07","08","","25.9","","16.6","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","0","","19","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-09","2000","07","09","","22.8","","12.0","","17.4","","0.6","","0.0","","4.0","","0.0","","4.0","","0","","18","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-10","2000","07","10","","20.8","","11.3","","16.1","","1.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-11","2000","07","11","","17.8","","13.2","","15.5","","2.5","","0.0","","12.6","","0.0","","12.6","","0","","18","E","54","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-12","2000","07","12","","22.2","","11.6","","16.9","","1.1","","0.0","","4.2","","0.0","","4.2","","0","","19","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-13","2000","07","13","","16.6","","8.4","","12.5","","5.5","","0.0","","3.1","","0.0","","3.1","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-14","2000","07","14","","18.6","","8.2","","13.4","","4.6","","0.0","","0.3","","0.0","","0.3","","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-15","2000","07","15","","24.9","","11.7","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-16","2000","07","16","","25.1","","12.4","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","26","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-17","2000","07","17","","23.0","","11.7","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","19","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-18","2000","07","18","","15.3","","11.9","","13.6","","4.4","","0.0","","0.0","T","0.0","","0.0","T","0","","18","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-19","2000","07","19","","22.2","","14.1","","18.2","","0.0","","0.2","","6.8","","0.0","","6.8","","0","","23","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-20","2000","07","20","","23.3","","12.7","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","24","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-21","2000","07","21","","22.7","","11.0","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-22","2000","07","22","","16.4","","10.1","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-23","2000","07","23","","20.3","","11.4","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-24","2000","07","24","","19.9","","13.4","","16.7","","1.3","","0.0","","3.1","","0.0","","3.1","","0","","18","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-25","2000","07","25","","17.0","","11.0","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-26","2000","07","26","","16.0","","10.2","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-27","2000","07","27","","17.8","","10.2","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-28","2000","07","28","","18.6","","12.1","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-29","2000","07","29","","19.7","","8.9","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","18","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-30","2000","07","30","","16.2","","9.3","","12.8","","5.2","","0.0","","1.2","","0.0","","1.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-07-31","2000","07","31","","13.6","","12.0","","12.8","","5.2","","0.0","","26.4","","0.0","","26.4","","0","","6","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-01","2000","08","01","","14.2","","11.7","","13.0","","5.0","","0.0","","0.4","","0.0","","0.4","","0","","3","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-02","2000","08","02","","16.9","","6.4","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-03","2000","08","03","","21.1","","6.6","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-04","2000","08","04","","24.4","","11.4","","17.9","","0.1","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-05","2000","08","05","","24.2","","16.0","","20.1","","0.0","","2.1","","0.0","T","0.0","","0.0","T","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-06","2000","08","06","","24.7","","13.9","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-07","2000","08","07","","25.4","","12.9","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-08","2000","08","08","","21.4","","14.2","","17.8","","0.2","","0.0","","22.7","","0.0","","22.7","","0","","15","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-09","2000","08","09","","17.2","","12.0","","14.6","","3.4","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-10","2000","08","10","","18.7","","11.7","","15.2","","2.8","","0.0","","19.4","","0.0","","19.4","","0","","16","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-11","2000","08","11","","22.2","","12.1","","17.2","","0.8","","0.0","","0.5","","0.0","","0.5","","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-12","2000","08","12","","17.0","","10.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-13","2000","08","13","","18.7","","10.0","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-14","2000","08","14","","22.9","","9.5","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-15","2000","08","15","","21.8","","14.4","","18.1","","0.0","","0.1","","0.2","","0.0","","0.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-16","2000","08","16","","27.6","","16.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-17","2000","08","17","","28.1","","19.1","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-18","2000","08","18","","23.5","","14.6","","19.1","","0.0","","1.1","","0.6","","0.0","","0.6","","0","","20","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-19","2000","08","19","","21.4","","12.5","","17.0","","1.0","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-20","2000","08","20","","23.8","","18.1","","21.0","","0.0","","3.0","","2.8","","0.0","","2.8","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-21","2000","08","21","","24.9","","14.8","","19.9","","0.0","","1.9","","8.4","","0.0","","8.4","","0","","20","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-22","2000","08","22","","22.0","","12.0","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-23","2000","08","23","","20.2","","11.2","","15.7","","2.3","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-24","2000","08","24","","23.7","","13.1","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-25","2000","08","25","","18.5","","14.2","","16.4","","1.6","","0.0","","9.0","","0.0","","9.0","","0","","19","","48",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-26","2000","08","26","","23.2","","14.6","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","0","","24","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-27","2000","08","27","","24.0","","14.7","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-28","2000","08","28","","21.8","","12.8","","17.3","","0.7","","0.0","","6.4","","0.0","","6.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-29","2000","08","29","","14.6","","9.7","","12.2","","5.8","","0.0","","14.2","","0.0","","14.2","","0","","33","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-30","2000","08","30","","18.7","","10.0","","14.4","","3.6","","0.0","","4.9","","0.0","","4.9","","0","","30","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-08-31","2000","08","31","","20.1","","12.9","","16.5","","1.5","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-01","2000","09","01","","18.2","","13.2","","15.7","","2.3","","0.0","","8.4","","0.0","","8.4","","0","","26","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-02","2000","09","02","","15.1","","5.2","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","33","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-03","2000","09","03","","16.2","","8.0","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","0","","24","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-04","2000","09","04","","17.4","","8.8","","13.1","","4.9","","0.0","","0.3","","0.0","","0.3","","0","","13","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-05","2000","09","05","","18.0","","8.6","","13.3","","4.7","","0.0","","18.0","","0.0","","18.0","","0","","29","E","72","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-06","2000","09","06","","15.8","","5.8","","10.8","","7.2","","0.0","","3.7","","0.0","","3.7","","0","","24","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-07","2000","09","07","","16.9","","5.1","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-08","2000","09","08","","19.5","","11.1","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","25","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-09","2000","09","09","","20.9","","12.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","25","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-10","2000","09","10","","14.0","","4.8","","9.4","","8.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-11","2000","09","11","","18.9","","3.2","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-12","2000","09","12","","19.2","","11.9","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","0","","25","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-13","2000","09","13","","20.4","","12.1","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","24","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-14","2000","09","14","","23.5","","12.6","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-15","2000","09","15","","17.2","","7.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-16","2000","09","16","","16.4","","6.7","","11.6","","6.4","","0.0","","1.0","","0.0","","1.0","","0","","15","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-17","2000","09","17","","17.3","","10.9","","14.1","","3.9","","0.0","","36.2","","0.0","","36.2","","0","","28","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-18","2000","09","18","","17.9","","10.2","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","0","","24","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-19","2000","09","19","","18.1","","8.9","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","28","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-20","2000","09","20","","22.3","","13.1","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","25","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-21","2000","09","21","","23.6","","13.2","","18.4","","0.0","","0.4","","0.0","T","0.0","","0.0","T","0","","26","","46",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-22","2000","09","22","","20.3","","8.9","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","0","","26","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-23","2000","09","23","","15.3","","4.7","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","28","E","61","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-24","2000","09","24","","16.9","","3.1","","10.0","","8.0","","0.0","","15.2","","0.0","","15.2","","0","","21","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-25","2000","09","25","","16.2","","6.3","","11.3","","6.7","","0.0","","0.4","","0.0","","0.4","","0","","24","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-26","2000","09","26","","12.3","","6.2","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-27","2000","09","27","","11.6","","7.5","","9.6","","8.4","","0.0","","20.0","","0.0","","20.0","","0","","13","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-28","2000","09","28","","14.3","","7.1","","10.7","","7.3","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-29","2000","09","29","","13.5","","4.1","","8.8","","9.2","","0.0","","2.2","","0.0","","2.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-09-30","2000","09","30","","10.7","","1.9","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","24","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-01","2000","10","01","","11.3","","7.1","","9.2","","8.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-02","2000","10","02","","17.5","","8.1","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","26","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-03","2000","10","03","","19.7","","11.0","","15.4","","2.6","","0.0","","36.4","","0.0","","36.4","","0","","11","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-04","2000","10","04","","13.5","","7.0","","10.3","","7.7","","0.0","","15.7","","0.0","","15.7","","0","","32","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-05","2000","10","05","","14.4","","5.8","","10.1","","7.9","","0.0","","0.6","","0.0","","0.6","","0","","27","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-06","2000","10","06","","11.0","","5.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-07","2000","10","07","","19.2","","7.6","","13.4","","4.6","","0.0","","11.0","","0.0","","11.0","","0","","23","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-08","2000","10","08","","19.5","","8.6","","14.1","","3.9","","0.0","","18.8","","0.0","","18.8","","0","","23","E","61","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-09","2000","10","09","","9.5","","7.6","","8.6","","9.4","","0.0","","13.3","","0.0","","13.3","","0","","11","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-10","2000","10","10","","17.1","","7.6","","12.4","","5.6","","0.0","","8.4","","0.0","","8.4","","0","","18","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-11","2000","10","11","","13.7","","6.9","","10.3","","7.7","","0.0","","5.8","","0.0","","5.8","","0","","23","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-12","2000","10","12","","10.3","","5.5","","7.9","","10.1","","0.0","","0.0","T","0.0","","0.0","T","0","","27","E","70","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-13","2000","10","13","","15.7","","6.6","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","0","","24","E","59","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-14","2000","10","14","","9.9","","2.6","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-15","2000","10","15","","14.0","","3.0","","8.5","","9.5","","0.0","","1.2","","0.0","","1.2","","0","","30","E","91","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-16","2000","10","16","","6.6","","-0.9","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","31","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-17","2000","10","17","","7.2","","-1.3","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","27","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-18","2000","10","18","","9.3","","2.2","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-19","2000","10","19","","17.2","","3.0","","10.1","","7.9","","0.0","","23.3","","0.0","","23.3","","0","","21","E","111","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-20","2000","10","20","","9.8","","3.7","","6.8","","11.2","","0.0","","6.6","","0.0","","6.6","","0","","23","E","117","E"
"-52.74","47.62","ST JOHN'S A","8403506","2000-10-21","2000","10","21","","14.0","","3.3","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","0","","25","E","59","E"
