"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-26","2006","05","26","","14.3","","2.4","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","23","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-27","2006","05","27","","10.7","","3.3","","7.0","","11.0","","0.0","","4.4","","0.0","","4.4","","0","","17","E","83","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-28","2006","05","28","","14.6","","5.0","","9.8","","8.2","","0.0","","0.4","","0.0","","0.4","","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-29","2006","05","29","","15.8","","2.0","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","26","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-30","2006","05","30","","9.6","","1.5","","5.6","","12.4","","0.0","","0.6","","0.0","","0.6","","0","","32","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-05-31","2006","05","31","","13.5","","0.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","31","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-01","2006","06","01","","11.0","","-0.3","","5.4","","12.6","","0.0","","3.0","","0.0","","3.0","","0","","17","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-02","2006","06","02","","14.4","","7.7","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-03","2006","06","03","","14.3","","5.1","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-04","2006","06","04","","10.1","","5.1","","7.6","","10.4","","0.0","","4.8","","0.0","","4.8","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-05","2006","06","05","","21.1","","6.0","","13.6","","4.4","","0.0","","8.4","","0.0","","8.4","","0","","23","E","59","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-06","2006","06","06","","13.4","","3.8","","8.6","","9.4","","0.0","","3.6","","0.0","","3.6","","0","","28","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-07","2006","06","07","","9.2","","3.8","","6.5","","11.5","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-08","2006","06","08","","12.1","","3.3","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","9","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-09","2006","06","09","","14.6","","3.3","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-10","2006","06","10","","16.0","","7.6","","11.8","","6.2","","0.0","","11.2","","0.0","","11.2","","0","","15","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-11","2006","06","11","","22.3","","9.3","","15.8","","2.2","","0.0","","2.4","","0.0","","2.4","","0","","17","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-12","2006","06","12","","19.9","","8.5","","14.2","","3.8","","0.0","","2.2","","0.0","","2.2","","0","","26","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-13","2006","06","13","","18.4","","8.0","","13.2","","4.8","","0.0","","0.0","T","0.0","","0.0","T","0","","26","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-14","2006","06","14","","16.4","","7.4","","11.9","","6.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-15","2006","06","15","","20.7","","8.2","","14.5","","3.5","","0.0","","19.4","","0.0","","19.4","","0","","27","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-16","2006","06","16","","13.1","","8.7","","10.9","","7.1","","0.0","","2.0","","0.0","","2.0","","0","","31","E","54","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-17","2006","06","17","","24.4","","9.3","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","0","","24","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-18","2006","06","18","","24.7","","12.0","","18.4","","0.0","","0.4","","0.0","T","0.0","","0.0","T","0","","25","E","59","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-19","2006","06","19","","24.1","","13.4","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","25","E","61","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-20","2006","06","20","","23.0","","13.7","","18.4","","0.0","","0.4","","0.2","","0.0","","0.2","","0","","25","E","65","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-21","2006","06","21","","24.9","","14.9","","19.9","","0.0","","1.9","","1.2","","0.0","","1.2","","0","","24","","46",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-22","2006","06","22","","24.2","","10.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","24","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-23","2006","06","23","","23.4","","10.9","","17.2","","0.8","","0.0","","4.0","","0.0","","4.0","","0","","23","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-24","2006","06","24","","21.6","","15.7","","18.7","","0.0","","0.7","","11.6","","0.0","","11.6","","0","","22","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-25","2006","06","25","","18.7","","14.6","","16.7","","1.3","","0.0","","0.6","","0.0","","0.6","","0","","25","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-26","2006","06","26","","21.7","","13.6","","17.7","","0.3","","0.0","","26.2","","0.0","","26.2","","0","","24","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-27","2006","06","27","","24.8","","13.5","","19.2","","0.0","","1.2","","1.2","","0.0","","1.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-28","2006","06","28","","23.8","","15.0","","19.4","","0.0","","1.4","","0.2","","0.0","","0.2","","0","","26","E","78","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-29","2006","06","29","","25.9","","14.9","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","0","","27","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-06-30","2006","06","30","","25.6","","15.7","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","0","","26","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-01","2006","07","01","","24.8","","14.4","","19.6","","0.0","","1.6","","1.0","","0.0","","1.0","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-02","2006","07","02","","20.5","","13.0","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","67","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-03","2006","07","03","","20.3","","12.4","","16.4","","1.6","","0.0","","4.0","","0.0","","4.0","","0","","24","E","67","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-04","2006","07","04","","21.9","","12.1","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","26","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-05","2006","07","05","","23.4","","13.2","","18.3","","0.0","","0.3","","0.0","T","0.0","","0.0","T","0","","16","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-06","2006","07","06","","24.3","","14.1","","19.2","","0.0","","1.2","","3.4","","0.0","","3.4","","0","","24","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-07","2006","07","07","","23.2","","10.9","","17.1","","0.9","","0.0","","1.2","","0.0","","1.2","","0","","25","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-08","2006","07","08","","23.5","","9.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","26","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-09","2006","07","09","","26.8","","15.0","","20.9","","0.0","","2.9","","0.4","","0.0","","0.4","","0","","26","E","70","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-10","2006","07","10","","26.5","","16.0","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","0","","26","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-11","2006","07","11","","24.3","","14.5","","19.4","","0.0","","1.4","","3.2","","0.0","","3.2","","0","","23","E","43","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-12","2006","07","12","","23.6","","7.5","","15.6","","2.4","","0.0","","3.8","","0.0","","3.8","","0","","23","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-13","2006","07","13","","15.3","","7.1","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","0","","13","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-14","2006","07","14","","10.8","","10.0","","10.4","","7.6","","0.0","","1.8","","0.0","","1.8","","0","","12","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-15","2006","07","15","","13.5","","10.6","","12.1","","5.9","","0.0","","7.2","","0.0","","7.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-16","2006","07","16","","15.7","","10.7","","13.2","","4.8","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-17","2006","07","17","","18.9","","12.1","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","18","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-18","2006","07","18","","25.5","","16.5","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","25","E","61","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-19","2006","07","19","","25.4","","15.5","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","0","","25","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-20","2006","07","20","","21.6","","13.6","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-21","2006","07","21","","27.7","","13.5","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","0","","27","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-22","2006","07","22","","22.2","","13.2","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","54","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-23","2006","07","23","","19.8","","14.3","","17.1","","0.9","","0.0","","7.4","","0.0","","7.4","","0","","25","","46",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-24","2006","07","24","","24.7","","18.1","","21.4","","0.0","","3.4","","0.4","","0.0","","0.4","","0","","24","E","57","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-25","2006","07","25","","20.6","","12.2","","16.4","","1.6","","0.0","","0.6","","0.0","","0.6","","0","","27","E","61","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-26","2006","07","26","","24.6","","13.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","0","","22","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-27","2006","07","27","","17.9","","12.5","","15.2","","2.8","","0.0","","0.6","","0.0","","0.6","","0","","27","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-28","2006","07","28","","14.7","","12.6","","13.7","","4.3","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-29","2006","07","29","","19.5","","12.8","","16.2","","1.8","","0.0","","13.8","","0.0","","13.8","","0","","17","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-30","2006","07","30","","26.1","","15.0","","20.6","","0.0","","2.6","","0.2","","0.0","","0.2","","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-07-31","2006","07","31","","24.1","","12.8","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-01","2006","08","01","","20.5","","11.8","","16.2","","1.8","","0.0","","0.0","T","0.0","","0.0","T","0","","29","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-02","2006","08","02","","18.0","","11.8","","14.9","","3.1","","0.0","","14.2","","0.0","","14.2","","0","","18","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-03","2006","08","03","","15.3","","10.6","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-04","2006","08","04","","15.5","","10.3","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-05","2006","08","05","","16.7","","11.8","","14.3","","3.7","","0.0","","6.8","","0.0","","6.8","","0","","16","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-06","2006","08","06","","22.9","","12.7","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-07","2006","08","07","","24.7","","10.6","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","25","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-08","2006","08","08","","23.2","","13.9","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","18","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-09","2006","08","09","","18.9","","14.2","","16.6","","1.4","","0.0","","5.0","","0.0","","5.0","","0","","15","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-10","2006","08","10","","15.5","","12.5","","14.0","","4.0","","0.0","","49.0","","0.0","","49.0","","0","","36","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-11","2006","08","11","","23.7","","11.6","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","17","","35",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-12","2006","08","12","","17.9","","12.9","","15.4","","2.6","","0.0","","3.6","","0.0","","3.6","","0","","24","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-13","2006","08","13","","20.5","","11.2","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","15","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-14","2006","08","14","","21.4","","11.2","","16.3","","1.7","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-15","2006","08","15","","22.4","","13.1","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-16","2006","08","16","","22.2","","15.3","","18.8","","0.0","","0.8","","1.8","","0.0","","1.8","","0","","22","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-17","2006","08","17","","22.6","","13.1","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-18","2006","08","18","","18.9","","10.7","","14.8","","3.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-19","2006","08","19","","23.5","","13.4","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","25","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-20","2006","08","20","","20.1","","16.0","","18.1","","0.0","","0.1","","0.6","","0.0","","0.6","","0","","25","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-21","2006","08","21","","19.6","","15.2","","17.4","","0.6","","0.0","","13.0","","0.0","","13.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-22","2006","08","22","","20.9","","15.0","","18.0","","0.0","","0.0","","5.6","","0.0","","5.6","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-23","2006","08","23","","23.8","","14.3","","19.1","","0.0","","1.1","","0.6","","0.0","","0.6","","0","","25","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-24","2006","08","24","","22.7","","12.2","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","26","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-25","2006","08","25","","20.5","","10.6","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-26","2006","08","26","","17.8","","10.2","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","4","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-27","2006","08","27","","14.6","","9.2","","11.9","","6.1","","0.0","","0.0","T","0.0","","0.0","T","0","","36","E","33","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-28","2006","08","28","","12.8","","8.4","","10.6","","7.4","","0.0","","1.2","","0.0","","1.2","","0","","1","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-29","2006","08","29","","19.3","","6.8","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-30","2006","08","30","","16.6","","7.7","","12.2","","5.8","","0.0","","9.0","","0.0","","9.0","","0","","11","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-08-31","2006","08","31","","14.1","","12.6","","13.4","","4.6","","0.0","","29.0","","0.0","","29.0","","0","","15","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-01","2006","09","01","","13.5","","8.5","","11.0","","7.0","","0.0","","10.8","","0.0","","10.8","","0","","7","E","67","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-02","2006","09","02","","14.2","","7.9","","11.1","","6.9","","0.0","","0.6","","0.0","","0.6","","0","","35","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-03","2006","09","03","","22.8","","9.5","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","0","","26","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-04","2006","09","04","","23.5","","12.5","","18.0","","0.0","","0.0","","0.8","","0.0","","0.8","","0","","24","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-05","2006","09","05","","19.2","","13.1","","16.2","","1.8","","0.0","","4.0","","0.0","","4.0","","0","","18","E","87","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-06","2006","09","06","","20.9","","13.0","","17.0","","1.0","","0.0","","1.0","","0.0","","1.0","","0","","26","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-07","2006","09","07","","15.8","","11.2","","13.5","","4.5","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-08","2006","09","08","","20.7","","11.9","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","25","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-09","2006","09","09","","20.2","","12.3","","16.3","","1.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-10","2006","09","10","","21.0","","12.1","","16.6","","1.4","","0.0","","0.4","","0.0","","0.4","","0","","25","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-11","2006","09","11","","14.1","","5.8","","10.0","","8.0","","0.0","","5.4","","0.0","","5.4","","0","","33","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-12","2006","09","12","","16.7","","5.5","","11.1","","6.9","","0.0","","1.0","","0.0","","1.0","","0","","9","E","54","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-13","2006","09","13","","15.6","","10.0","","12.8","","5.2","","0.0","","48.0","","0.0","","48.0","","0","","8","E","102","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-14","2006","09","14","","20.7","","10.2","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","31","E","83","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-15","2006","09","15","","20.1","","11.9","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","27","E","48","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-16","2006","09","16","","20.2","","8.7","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","27","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-17","2006","09","17","","15.7","","6.5","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-18","2006","09","18","","11.4","","6.2","","8.8","","9.2","","0.0","","1.4","","0.0","","1.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-19","2006","09","19","","11.3","","6.8","","9.1","","8.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-20","2006","09","20","","22.4","","11.1","","16.8","","1.2","","0.0","","1.6","","0.0","","1.6","","0","","15","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-21","2006","09","21","","21.9","","12.1","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","0","","22","E","46","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-22","2006","09","22","","16.0","","7.3","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-23","2006","09","23","","14.9","","6.5","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","0","","29","E","32","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-24","2006","09","24","","17.3","","7.1","","12.2","","5.8","","0.0","","0.2","","0.0","","0.2","","0","","17","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-25","2006","09","25","","17.4","","9.5","","13.5","","4.5","","0.0","","12.6","","0.0","","12.6","","0","","26","E","67","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-26","2006","09","26","","16.4","","8.2","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","25","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-27","2006","09","27","","16.7","","8.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","M","","M"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-28","2006","09","28","","15.3","","7.6","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-29","2006","09","29","","15.9","","7.2","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","15","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-09-30","2006","09","30","","16.9","","10.4","","13.7","","4.3","","0.0","","5.0","","0.0","","5.0","","0","","17","E","56","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-01","2006","10","01","","14.8","","8.9","","11.9","","6.1","","0.0","","1.8","","0.0","","1.8","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-02","2006","10","02","","12.4","","9.6","","11.0","","7.0","","0.0","","13.0","","0.0","","13.0","","0","","12","E","54","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-03","2006","10","03","","14.6","","10.4","","12.5","","5.5","","0.0","","4.4","","0.0","","4.4","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-04","2006","10","04","","14.1","","10.4","","12.3","","5.7","","0.0","","0.4","","0.0","","0.4","","0","","26","E","37","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-05","2006","10","05","","18.4","","5.2","","11.8","","6.2","","0.0","","4.2","","0.0","","4.2","","0","","23","E","78","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-06","2006","10","06","","9.7","","1.6","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","29","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-07","2006","10","07","","12.0","","-0.4","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","27","E","63","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-08","2006","10","08","","13.4","","7.0","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","26","E","44","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-09","2006","10","09","","14.9","","5.9","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","25","E","65","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-10","2006","10","10","","14.6","","5.4","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","26","E","50","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-11","2006","10","11","","10.1","","4.2","","7.2","","10.8","","0.0","","0.0","T","0.0","","0.0","T","0","","32","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-12","2006","10","12","","8.7","","5.5","","7.1","","10.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-13","2006","10","13","","14.1","","8.1","","11.1","","6.9","","0.0","","12.0","","0.0","","12.0","","0","","16","E","57","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-14","2006","10","14","","19.0","","11.9","","15.5","","2.5","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-15","2006","10","15","","14.9","","9.1","","12.0","","6.0","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-16","2006","10","16","","9.5","","4.8","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","0","","34","E","39","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-17","2006","10","17","","9.8","","-1.4","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","","30","E","41","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-18","2006","10","18","","8.7","","1.8","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","27","E","35","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-19","2006","10","19","","8.5","","2.2","","5.4","","12.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-20","2006","10","20","","9.1","","2.5","","5.8","","12.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","M","","M"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-21","2006","10","21","","8.5","","7.4","","8.0","","10.0","","0.0","","19.0","","0.0","","19.0","","0","","11","E","52","E"
"-52.74","47.62","ST JOHN'S A","8403506","2006-10-22","2006","10","22","","8.5","","7.1","","7.8","","10.2","","0.0","","28.8","","0.0","","28.8","","0","","9","E","41","E"
