x,y,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,LOCAL_DATE,ID,TOTAL_SNOW,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-18 00:00:00,8403506.2009.11.18,0,0,-2.1,T,ST JOHN'S A,,0.8,54,17.2,,M,0.2,18,,E,,30,,11,M,0.2,,3.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2009,,2009-11-19 00:00:00,8403506.2009.11.19,0,0,-3.5,,ST JOHN'S A,T,-0.3,61,18.3,,M,0,19,,E,,34,,11,M,0,T,2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-20 00:00:00,8403506.2009.11.20,0,0,-2.7,,ST JOHN'S A,,2,52,16,,M,0,20,,E,,27,,11,M,0,,6.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-21 00:00:00,8403506.2009.11.21,0,0,3.5,,ST JOHN'S A,,7.8,69,10.2,,M,3,21,,E,,24,,11,M,3,,12.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-22 00:00:00,8403506.2009.11.22,0.8,0,-2.1,,ST JOHN'S A,,1.4,37,16.6,,M,0.2,22,,E,,33,,11,M,0.8,,4.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-23 00:00:00,8403506.2009.11.23,0,0,-3.9,T,ST JOHN'S A,,-0.5,59,18.5,,M,0,23,,E,,27,,11,M,0,,3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-24 00:00:00,8403506.2009.11.24,0,0,0.9,T,ST JOHN'S A,,3.3,56,14.7,,M,0,24,,E,,27,,11,M,0,,5.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-25 00:00:00,8403506.2009.11.25,0,0,1.8,,ST JOHN'S A,,3.9,0,14.1,,M,0,25,,,,0,,11,M,0,,6,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-26 00:00:00,8403506.2009.11.26,0,0,5.7,,ST JOHN'S A,,9.8,59,8.2,,M,8.8,26,,E,,22,,11,M,8.8,,13.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-27 00:00:00,8403506.2009.11.27,0,0,5.5,,ST JOHN'S A,,9.2,52,8.8,,M,17.2,27,,E,,19,,11,M,17.2,,12.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-28 00:00:00,8403506.2009.11.28,0,0,8.6,,ST JOHN'S A,,11.6,59,6.4,,M,1.4,28,,E,,19,,11,M,1.4,,14.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-29 00:00:00,8403506.2009.11.29,0.4,0,0.9,,ST JOHN'S A,,5.4,67,12.6,,M,0.6,29,,E,,26,,11,M,1,,9.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-11-30 00:00:00,8403506.2009.11.30,0,0,1,,ST JOHN'S A,,6.4,82,11.6,,M,3.8,30,,E,,27,,11,M,3.8,T,11.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-01 00:00:00,8403506.2009.12.1,0,0,2.5,,ST JOHN'S A,,8.8,91,9.2,,M,13.4,1,,E,,22,,12,M,13.4,,15.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2009,,2009-12-02 00:00:00,8403506.2009.12.2,0,0,-0.1,T,ST JOHN'S A,T,1.3,83,16.7,,M,0,2,,E,,26,,12,M,0,T,2.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-03 00:00:00,8403506.2009.12.3,2,0,-0.2,,ST JOHN'S A,,2,83,16,,M,0,3,,E,,28,,12,M,2,,4.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,2,2009,,2009-12-04 00:00:00,8403506.2009.12.4,1.4,0,-0.9,,ST JOHN'S A,,-0.1,32,18.1,,M,0,4,,E,,35,,12,M,1.2,,0.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,2,2009,,2009-12-05 00:00:00,8403506.2009.12.5,0,0,-1.5,,ST JOHN'S A,T,0.7,35,17.3,,M,0,5,,E,,25,,12,M,0,T,2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-06 00:00:00,8403506.2009.12.6,30,0,-3.2,,ST JOHN'S A,,-0.8,74,18.8,,M,0,6,,E,,2,,12,M,30,,1.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,35,2009,,2009-12-07 00:00:00,8403506.2009.12.7,1.2,0,-3.9,,ST JOHN'S A,,-3,67,21,,M,0,7,,E,,31,,12,M,0.8,,-2.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,33,2009,,2009-12-08 00:00:00,8403506.2009.12.8,0.2,0,-6.8,,ST JOHN'S A,T,-4.7,50,22.7,,M,0,8,,E,,30,,12,M,0,,-2.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,28,2009,,2009-12-09 00:00:00,8403506.2009.12.9,0.6,0,-7.3,,ST JOHN'S A,,-5.4,39,23.4,,M,0,9,,E,,30,,12,M,0.6,,-3.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,27,2009,,2009-12-10 00:00:00,8403506.2009.12.10,7.2,0,-5.2,,ST JOHN'S A,,-0.7,74,18.7,,M,0.2,10,,E,,15,,12,M,7,,3.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,25,2009,,2009-12-11 00:00:00,8403506.2009.12.11,4.2,0,-3.4,,ST JOHN'S A,,-0.4,80,18.4,,M,0,11,,E,,26,,12,M,3.6,,2.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,27,2009,,2009-12-12 00:00:00,8403506.2009.12.12,3.2,0,-5,,ST JOHN'S A,,-3.2,59,21.2,,M,0,12,,E,,29,,12,M,3.2,,-1.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,27,2009,,2009-12-13 00:00:00,8403506.2009.12.13,1,0,-8.4,,ST JOHN'S A,,-6.6,56,24.6,,M,0,13,,E,,30,,12,M,0.2,,-4.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,25,2009,,2009-12-14 00:00:00,8403506.2009.12.14,0,0,-8.8,,ST JOHN'S A,,-4.4,37,22.4,,M,0,14,,E,,29,,12,M,0,,0,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,22,2009,,2009-12-15 00:00:00,8403506.2009.12.15,0,0,-0.3,,ST JOHN'S A,,2.1,52,15.9,,M,0,15,,E,,16,,12,M,0,,4.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,17,2009,,2009-12-16 00:00:00,8403506.2009.12.16,0,0,0.2,,ST JOHN'S A,,1.3,63,16.7,,M,31.6,16,,E,,16,,12,M,31.6,T,2.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2009,,2009-12-17 00:00:00,8403506.2009.12.17,5.6,0,-2.8,,ST JOHN'S A,,-0.3,56,18.3,,M,3.4,17,,E,,29,,12,M,8.6,,2.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,11,2009,,2009-12-18 00:00:00,8403506.2009.12.18,0,0,-8.2,,ST JOHN'S A,T,-5.1,37,23.1,,M,0,18,,E,,22,,12,M,0,T,-1.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,14,2009,,2009-12-19 00:00:00,8403506.2009.12.19,8.6,0,-3.8,,ST JOHN'S A,,-1.8,57,19.8,,M,2,19,,E,,33,,12,M,10.6,,0.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,12,2009,,2009-12-20 00:00:00,8403506.2009.12.20,0,0,-0.9,,ST JOHN'S A,,0.9,46,17.1,,M,4,20,,E,,15,,12,M,4,,2.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,8,2009,,2009-12-21 00:00:00,8403506.2009.12.21,0,0,-0.3,,ST JOHN'S A,,1.7,83,16.3,,M,8.2,21,,E,,7,,12,M,8.2,T,3.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,5,2009,,2009-12-22 00:00:00,8403506.2009.12.22,0,0,2.1,,ST JOHN'S A,,2.8,89,15.2,,M,8.8,22,,E,,7,,12,M,8.8,,3.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2009,,2009-12-23 00:00:00,8403506.2009.12.23,0.4,0,-0.3,,ST JOHN'S A,,1.2,41,16.8,,M,0.4,23,,E,,5,,12,M,0.4,,2.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,1,2009,,2009-12-24 00:00:00,8403506.2009.12.24,0.6,0,-2.2,,ST JOHN'S A,,-1.2,37,19.2,,M,0,24,,E,,3,,12,M,0.6,,-0.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2009,,2009-12-25 00:00:00,8403506.2009.12.25,0,0,-0.3,,ST JOHN'S A,T,0.2,44,17.8,,M,0,25,,E,,2,,12,M,0,T,0.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2009,,2009-12-26 00:00:00,8403506.2009.12.26,0.2,0,-2.6,,ST JOHN'S A,,-1.4,50,19.4,,M,0,26,,E,,1,,12,M,0.2,,-0.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,1,2009,,2009-12-27 00:00:00,8403506.2009.12.27,0,0,-7.2,,ST JOHN'S A,T,-4.8,35,22.8,,M,0,27,,E,,34,,12,M,0,T,-2.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2009,,2009-12-28 00:00:00,8403506.2009.12.28,0,0,-5.7,,ST JOHN'S A,,-2.3,70,20.3,,M,5.4,28,,E,,15,,12,M,5.4,T,1.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-29 00:00:00,8403506.2009.12.29,0,0,0.3,T,ST JOHN'S A,,3.1,70,14.9,,M,16.2,29,,E,,17,,12,M,16.2,,5.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-30 00:00:00,8403506.2009.12.30,0,0,-6,T,ST JOHN'S A,T,-1.6,52,19.6,,M,0,30,,E,,27,,12,M,0,T,2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2009,,2009-12-31 00:00:00,8403506.2009.12.31,0.2,0,-6.2,T,ST JOHN'S A,,-4.7,63,22.7,,M,0.2,31,,E,,34,,12,M,0.4,,-3.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2010,,2010-01-01 00:00:00,8403506.2010.1.1,1,0,-5,,ST JOHN'S A,,-1.8,63,19.8,,M,0.2,1,,E,,31,,1,M,1.2,,1.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-02 00:00:00,8403506.2010.1.2,0,0,1.3,T,ST JOHN'S A,,2.3,50,15.7,,M,0.2,2,,E,,9,,1,M,0.2,,3.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-03 00:00:00,8403506.2010.1.3,0,0,1.4,T,ST JOHN'S A,,2.2,56,15.8,,M,29.4,3,,E,,9,,1,M,29.4,,3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-04 00:00:00,8403506.2010.1.4,0,0,1.3,T,ST JOHN'S A,,2.5,59,15.5,,M,8.4,4,,E,,22,,1,M,8.4,,3.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-05 00:00:00,8403506.2010.1.5,0,0,1.1,T,ST JOHN'S A,,2.1,50,15.9,,M,2.4,5,,E,,27,,1,M,2.4,T,3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-06 00:00:00,8403506.2010.1.6,0,0,-2.2,,ST JOHN'S A,,1.3,35,16.7,,M,0.4,6,,E,,21,,1,M,0.4,,4.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-07 00:00:00,8403506.2010.1.7,0,0,-1.7,,ST JOHN'S A,T,0.4,0,17.6,,M,0,7,,,,0,,1,M,0,T,2.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-08 00:00:00,8403506.2010.1.8,0,0,-2,,ST JOHN'S A,T,0.2,0,17.8,,M,0,8,,,,0,,1,M,0,T,2.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-01-09 00:00:00,8403506.2010.1.9,14.8,0,-2.8,T,ST JOHN'S A,,-1.7,63,19.7,,M,0,9,,E,,36,,1,M,14.4,,-0.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,14,2010,,2010-01-10 00:00:00,8403506.2010.1.10,0.6,0,-7.5,,ST JOHN'S A,,-4.1,70,22.1,,M,0,10,,E,,28,,1,M,0.4,,-0.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,12,2010,,2010-01-11 00:00:00,8403506.2010.1.11,0,0,-8.3,,ST JOHN'S A,T,-5.6,80,23.6,,M,0,11,,E,,28,,1,M,0,T,-2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,12,2010,,2010-01-12 00:00:00,8403506.2010.1.12,0,0,-4.1,,ST JOHN'S A,,-2.4,76,20.4,,M,0,12,,E,,27,,1,M,0,,-0.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,11,2010,,2010-01-13 00:00:00,8403506.2010.1.13,0.6,0,-3,,ST JOHN'S A,,-1.5,46,19.5,,M,0,13,,E,,1,,1,M,0.6,,0,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,11,2010,,2010-01-14 00:00:00,8403506.2010.1.14,0.4,0,-5.8,,ST JOHN'S A,,-3,54,21,,M,0,14,,E,,36,,1,M,0.4,,-0.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,11,2010,,2010-01-15 00:00:00,8403506.2010.1.15,0.8,0,-5.4,,ST JOHN'S A,,-2,69,20,,M,0,15,,E,,26,,1,M,0.2,,1.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,11,2010,,2010-01-16 00:00:00,8403506.2010.1.16,4,0,-6.1,,ST JOHN'S A,,-2.2,39,20.2,,M,0,16,,E,,27,,1,M,3.4,,1.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,15,2010,,2010-01-17 00:00:00,8403506.2010.1.17,5,0,-13,,ST JOHN'S A,,-9.6,74,27.6,,M,0,17,,E,,31,,1,M,3.2,,-6.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,13,2010,,2010-01-18 00:00:00,8403506.2010.1.18,0,0,-11.9,,ST JOHN'S A,T,-8.9,41,26.9,,M,0,18,,E,,31,,1,M,0,T,-5.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,13,2010,,2010-01-19 00:00:00,8403506.2010.1.19,0,0,-6.1,,ST JOHN'S A,,-4.6,,22.6,,M,0,19,,M,,,,1,M,0,,-3,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,13,2010,,2010-01-20 00:00:00,8403506.2010.1.20,0,0,-8.3,,ST JOHN'S A,,-5.7,0,23.7,,M,0,20,,,,0,,1,M,0,,-3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,13,2010,,2010-01-21 00:00:00,8403506.2010.1.21,9.6,0,-7.6,,ST JOHN'S A,,-4.7,56,22.7,,M,0,21,,E,,35,,1,M,8.2,,-1.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,22,2010,,2010-01-22 00:00:00,8403506.2010.1.22,0,0,-8.9,,ST JOHN'S A,T,-6.6,48,24.6,,M,0,22,,E,,32,,1,M,0,T,-4.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,22,2010,,2010-01-23 00:00:00,8403506.2010.1.23,2.2,0,-13.9,,ST JOHN'S A,,-10.8,39,28.8,,M,0,23,,E,,29,,1,M,0.4,,-7.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,22,2010,,2010-01-24 00:00:00,8403506.2010.1.24,0,0,-10.6,,ST JOHN'S A,T,-9,0,27,,M,0,24,,,,0,,1,M,0,T,-7.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,22,2010,,2010-01-25 00:00:00,8403506.2010.1.25,0,0,-13.9,,ST JOHN'S A,T,-9.7,41,27.7,,M,0,25,,E,,33,,1,M,0,T,-5.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,22,2010,,2010-01-26 00:00:00,8403506.2010.1.26,0.4,0,-10.4,,ST JOHN'S A,,-5.4,76,23.4,,M,0,26,,E,,16,,1,M,0.4,,-0.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,21,2010,,2010-01-27 00:00:00,8403506.2010.1.27,0,0,-0.4,,ST JOHN'S A,,1.8,70,16.2,,M,15.2,27,,E,,16,,1,M,15.2,T,4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,8,2010,,2010-01-28 00:00:00,8403506.2010.1.28,0,0,0.9,,ST JOHN'S A,,2.8,0,15.2,,M,22.2,28,,,,0,,1,M,22.2,,4.6,,
-52.742777777777775,47.62222222222222,NL,,8403506,,6,2010,,2010-01-29 00:00:00,8403506.2010.1.29,2,0,-3.1,,ST JOHN'S A,,0,56,18,,M,4,29,,E,,18,,1,M,4.8,,3.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,8,2010,,2010-01-30 00:00:00,8403506.2010.1.30,5.6,0,-5.4,,ST JOHN'S A,,-3.2,65,21.2,,M,0,30,,E,,26,,1,M,3.8,,-0.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,10,2010,,2010-01-31 00:00:00,8403506.2010.1.31,3.6,0,-8.3,,ST JOHN'S A,,-6,56,24,,M,0,31,,E,,28,,1,M,2.4,,-3.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,10,2010,,2010-02-01 00:00:00,8403506.2010.2.1,0,0,-10.3,,ST JOHN'S A,T,-7.6,50,25.6,,M,0,1,,E,,30,,2,M,0,T,-4.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,10,2010,,2010-02-02 00:00:00,8403506.2010.2.2,0,0,-14.1,,ST JOHN'S A,,-11.8,57,29.8,,M,0,2,,E,,30,,2,M,0,,-9.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,10,2010,,2010-02-03 00:00:00,8403506.2010.2.3,0,0,-13,,ST JOHN'S A,,-10.7,52,28.7,,M,0,3,,E,,29,,2,M,0,,-8.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-02-04 00:00:00,8403506.2010.2.4,6,0,-13.6,,ST JOHN'S A,,-10.6,54,28.6,,M,0,4,,E,,36,,2,M,3,,-7.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,14,2010,,2010-02-05 00:00:00,8403506.2010.2.5,24.7,0,-8.6,,ST JOHN'S A,,-4.4,76,22.4,,M,0,5,,E,,35,,2,M,17.6,,-0.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,30,2010,,2010-02-06 00:00:00,8403506.2010.2.6,8.6,0,-1.4,,ST JOHN'S A,,-0.7,61,18.7,,M,0,6,,E,,32,,2,M,5.3,,0.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,34,2010,,2010-02-07 00:00:00,8403506.2010.2.7,0,0,-1.8,,ST JOHN'S A,,-0.7,54,18.7,,M,0.2,7,,E,,27,,2,M,0.2,,0.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,34,2010,,2010-02-08 00:00:00,8403506.2010.2.8,1.8,0,-1.5,,ST JOHN'S A,,-0.1,44,18.1,,M,0,8,,E,,27,,2,M,1.8,,1.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,36,2010,,2010-02-09 00:00:00,8403506.2010.2.9,5.4,0,-0.8,,ST JOHN'S A,,-0.1,48,18.1,,M,0,9,,E,,29,,2,M,3.6,,0.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,34,2010,,2010-02-10 00:00:00,8403506.2010.2.10,2.4,0,-1.5,,ST JOHN'S A,,0.4,46,17.6,,M,0.4,10,,E,,30,,2,M,2.8,,2.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,28,2010,,2010-02-11 00:00:00,8403506.2010.2.11,5.5,0,-5.6,,ST JOHN'S A,,-2.6,59,20.6,,M,0,11,,E,,7,,2,M,5.5,,0.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,23,2010,,2010-02-12 00:00:00,8403506.2010.2.12,0,0,-0.2,,ST JOHN'S A,,0.6,52,17.4,,M,16,12,,E,,2,,2,M,16,T,1.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,15,2010,,2010-02-13 00:00:00,8403506.2010.2.13,2.4,0,-0.8,,ST JOHN'S A,,0.4,44,17.6,,M,1.6,13,,E,,25,,2,M,4,,1.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,14,2010,,2010-02-14 00:00:00,8403506.2010.2.14,0.2,0,-1.4,,ST JOHN'S A,T,-0.8,0,18.8,,M,0,14,,,,0,,2,M,0,,-0.1,,
-52.742777777777775,47.62222222222222,NL,,8403506,,13,2010,,2010-02-15 00:00:00,8403506.2010.2.15,0,0,-2.3,,ST JOHN'S A,T,-1.2,41,19.2,,M,0,15,,E,,31,,2,M,0,T,-0.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,12,2010,,2010-02-16 00:00:00,8403506.2010.2.16,0,0,-2.7,,ST JOHN'S A,,-1.3,48,19.3,,M,0.4,16,,E,,29,,2,M,0.4,T,0.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,12,2010,,2010-02-17 00:00:00,8403506.2010.2.17,0.4,0,-2,,ST JOHN'S A,,-1,37,19,,M,3.8,17,,E,,15,,2,M,4,,0,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,11,2010,,2010-02-18 00:00:00,8403506.2010.2.18,0,0,-1.2,,ST JOHN'S A,,-0.1,44,18.1,,M,1.4,18,,E,,21,,2,M,1.4,T,1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,8,2010,,2010-02-19 00:00:00,8403506.2010.2.19,2.6,0,-1,,ST JOHN'S A,,0.4,70,17.6,,M,8.4,19,,E,,7,,2,M,11,,1.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,7,2010,,2010-02-20 00:00:00,8403506.2010.2.20,0.6,0,-2.8,,ST JOHN'S A,,-1.3,39,19.3,,M,0,20,,E,,16,,2,M,0.6,,0.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,7,2010,,2010-02-21 00:00:00,8403506.2010.2.21,7.4,0,-2.3,,ST JOHN'S A,,-0.5,41,18.5,,M,2,21,,E,,9,,2,M,8.8,,1.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,8,2010,,2010-02-22 00:00:00,8403506.2010.2.22,0,0,-0.5,,ST JOHN'S A,,0.9,57,17.1,,M,0,22,,E,,9,,2,M,0,,2.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,9,2010,,2010-02-23 00:00:00,8403506.2010.2.23,1,0,-2.5,,ST JOHN'S A,,-0.6,35,18.6,,M,0,23,,E,,4,,2,M,0.6,,1.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,9,2010,,2010-02-24 00:00:00,8403506.2010.2.24,1.2,0,-2.8,,ST JOHN'S A,,-1.5,0,19.5,,M,0,24,,,,0,,2,M,0.2,,-0.1,,
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2010,,2010-02-25 00:00:00,8403506.2010.2.25,0.4,0,-4.7,,ST JOHN'S A,,-3.1,0,21.1,,M,0,25,,,,0,,2,M,0.2,,-1.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2010,,2010-02-26 00:00:00,8403506.2010.2.26,0,0,-5.3,,ST JOHN'S A,T,-2.8,0,20.8,,M,0,26,,,,0,,2,M,0,T,-0.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2010,,2010-02-27 00:00:00,8403506.2010.2.27,0.2,0,-6.3,,ST JOHN'S A,T,-4.4,0,22.4,,M,0,27,,,,0,,2,M,0,,-2.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2010,,2010-02-28 00:00:00,8403506.2010.2.28,0.4,0,-2.7,,ST JOHN'S A,,-1.6,35,19.6,,M,0,28,,E,,13,,2,M,0.2,,-0.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,9,2010,,2010-03-01 00:00:00,8403506.2010.3.1,0,0,-1.2,,ST JOHN'S A,,0.4,57,17.6,,M,45.2,1,,E,,11,,3,M,45.2,,1.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,5,2010,,2010-03-02 00:00:00,8403506.2010.3.2,0,0,0.6,,ST JOHN'S A,,2,0,16,,M,6.2,2,,,,0,,3,M,6.2,,3.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-03 00:00:00,8403506.2010.3.3,0,0,-0.7,,ST JOHN'S A,,1.3,35,16.7,,M,1,3,,E,,36,,3,M,1,,3.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-04 00:00:00,8403506.2010.3.4,0,0,-1,,ST JOHN'S A,,-0.5,,18.5,,M,10,4,,M,,,,3,M,10,,0.1,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-05 00:00:00,8403506.2010.3.5,0,0,0,,ST JOHN'S A,,0.4,,17.6,,M,71.4,5,,M,,,,3,M,71.4,,0.7,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-06 00:00:00,8403506.2010.3.6,0,0,-0.2,,ST JOHN'S A,,0.6,59,17.4,,M,46.6,6,,E,,1,,3,M,46.6,,1.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-07 00:00:00,8403506.2010.3.7,0,0,-5.2,,ST JOHN'S A,,-2.7,52,20.7,,M,0.2,7,,E,,36,,3,M,0.2,T,-0.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-08 00:00:00,8403506.2010.3.8,0,0,-5.4,,ST JOHN'S A,,-1.3,46,19.3,,M,0,8,,E,,20,,3,M,0,,2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-09 00:00:00,8403506.2010.3.9,1.4,0,-3.4,,ST JOHN'S A,,-0.9,35,18.9,,M,2.2,9,,E,,19,,3,M,3.6,,1.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-10 00:00:00,8403506.2010.3.10,0.2,0,-4.1,,ST JOHN'S A,T,-1.4,39,19.4,,M,0,10,,E,,25,,3,M,0,,1.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-11 00:00:00,8403506.2010.3.11,0,0,-4.4,,ST JOHN'S A,T,-2.8,0,20.8,,M,0,11,,,,0,,3,M,0,T,-1.1,,
